Season,Name,Tm,PA,playerId,MLBAMID,playerNameASCII,G,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Events,EV,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,xBA,xSLG,xwOBA,CompSw,BatSpd,FastSw%,SwgLng,SqUpCon%,SqUpSw%,BlastCon%,BlastSw%,Tilt,AtkAng,AtkDir,IdealAtkAng%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,Pace
2023,Bobby Witt Jr.,KCR,193,25764,677951,Bobby Witt Jr.,43,183,39,22,7,3,7,27,17,10,0,46,0,0,0,2,9,3,0.213114754,0.051813471,0.238341968,0.217391304,0.25388601,0.398907103,0.652793113,0.185792349,0.246153846,17.1792718284196,-6.336654897742832,0.27884162398817625,71.17115622574782,0.583333333,0.167883211,0.306569343,0.525547445,0.111111111,0.097222222,0.047619047,0,0.34306569,0.34306569,0.31386861,0.17518248,0.4379562,0.38686131,137,90.34379527516609,113.8,19.613138686131386,15,0.10948905,56,0.40875912,0.23483538940355508,0.4558922534711822,0.31091590013977505,0,0,0,0,0,0,0,0,0,0,0,0,0.33425414,0.71309192,0.52288488,0.60330579,0.80859375,0.74270557,0.49791956,0.67875648,0.13453537,0.14979196,0.28432732,18.56166983
2023,CJ Abrams,WSN,322,25768,682928,CJ Abrams,71,291,75,49,12,3,11,48,30,21,2,52,5,3,2,2,34,2,0.257731958,0.065217391,0.161490683,0.403846153,0.315625,0.43298969,0.74861469,0.175257732,0.277056277,39.67962094754872,0.4457950106352303,0.32004169922954634,99.82965390815859,1.063157894,0.186721991,0.419087136,0.394190871,0.136842105,0.115789473,0.05940594,0.333333333,0.37704918,0.38114754,0.24180328,0.14344262,0.54508197,0.31147541,244,88.11701259375607,111.1,15.132780082987551,19,0.07786885,88,0.36065574,0.25789304950420144,0.4290163771243753,0.3212322712811472,488,71.64044286383957,0.20901639,7.290882468223572,0.3033419,0.24180328,0.13367609,0.10655738,28.451422548684917,9.950121620813094,-0.2894682965439851,0.5204918,0.32513181,0.71912014,0.52586207,0.68648649,0.87764706,0.81967213,0.50948276,0.65217391,0.09482759,0.14482759,0.23965517,18.67264038
2023,Corbin Carroll,ARI,142,25878,682998,Corbin Carroll,32,124,38,26,5,5,2,28,13,11,0,25,5,1,1,2,16,1,0.306451612,0.077464788,0.176056338,0.44,0.382978723,0.475806451,0.858785174,0.169354839,0.367346938,23.50073288626316,6.198859336444167,0.3709378242492676,132.958797421124,1.105263157,0.2,0.42,0.38,0.131578947,0.052631578,0.095238095,0,0.36633663,0.31683168,0.31683168,0.16831683,0.46534653,0.36633663,101,90.215,110.7,12.02,7,0.06930693,41,0.40594059,0.2877519715402741,0.44454022990671105,0.35636198413492254,195,73.23469919057993,0.2974359,6.822659240624843,0.4,0.32820513,0.14375,0.11794872,26.482281670203577,4.874070283273856,-1.667235768147004,0.43589744,0.30314961,0.61864407,0.45510204,0.64935065,0.91780822,0.82511211,0.48163265,0.62676056,0.07959184,0.1755102,0.25510204,18.91642651
2023,Adley Rutschman,BAL,190,26288,668939,Adley Rutschman,41,163,44,32,7,1,4,28,24,23,1,21,2,2,0,3,1,1,0.26993865,0.121052631,0.110526315,1.095238095,0.363157894,0.398773006,0.7619309,0.128834356,0.285714285,25.75678587734399,2.606391690966464,0.3348921764464605,114.54607541933916,1.25490196,0.201388888,0.444444444,0.354166666,0.117647058,0.078431372,0.046875,0,0.39583333,0.3125,0.29166667,0.15277778,0.54861111,0.29861111,144,88.4833333293597,109.5,15.17361111111111,9,0.0625,53,0.36805556,0.29109206171334934,0.4575816832491385,0.3700213373476078,309,70.5062124381945,0.11003236,6.8979647090134115,0.33948339,0.29773463,0.13284133,0.11650485,37.69872796265439,9.383387412984394,-2.4546991491202013,0.51456311,0.21287129,0.66169154,0.43672457,0.75581395,0.92857143,0.88636364,0.49875931,0.57894737,0.04962779,0.17369727,0.22332506,19.34142395
2023,Gunnar Henderson,BAL,178,26289,683002,Gunnar Henderson,39,162,42,23,7,3,9,28,26,14,0,44,1,1,0,1,1,1,0.259259259,0.078651685,0.247191011,0.318181818,0.320224719,0.506172839,0.826397558,0.24691358,0.3,26.29431319534771,4.606049168109816,0.3495324625727836,124.69357864131933,1.365853658,0.184873949,0.470588235,0.344537815,0.024390243,0.219512195,0.053571428,0,0.40336134,0.37815126,0.21848739,0.07563025,0.53781513,0.38655462,119,92.95630261076599,113.8,9.890756302521009,15,0.12605042,67,0.56302521,0.2555701207703002,0.4802103745233681,0.34369072470332634,170,75.26204519832835,0.55882353,7.238240317737355,0.32539683,0.24117647,0.21428571,0.15882353,32.97311993767234,10.092200588128145,-2.8890021871117986,0.46470588,0.24188791,0.69491525,0.47330447,0.67073171,0.81707317,0.7804878,0.51082251,0.64606742,0.1038961,0.15873016,0.26262626,18.63085938
2023,Bryson Stott,PHI,186,26294,681082,Bryson Stott,39,174,44,34,7,0,3,15,13,10,0,31,0,2,0,5,7,1,0.252873563,0.05376344,0.166666666,0.322580645,0.29032258,0.344827586,0.635150166,0.091954023,0.288732394,16.40615491219732,-6.256862554466998,0.277870362804782,69.95000812746606,1.466666666,0.223776223,0.461538461,0.314685314,0.066666666,0.066666666,0.06060606,1,0.37241379,0.27586207,0.35172414,0.11724138,0.6,0.28275862,145,87.85174805967958,108,9.986013986013987,5,0.03448276,52,0.35862069,0.2598803922361373,0.3645924891836288,0.29280592611319917,4,67.9102029800415,0,7.398920178413391,0,0,0,0,31.17166757583618,12.877712607383728,-0.36026501655578613,0.75,0.288,0.59466019,0.44853875,0.81481481,0.90204082,0.87535411,0.52350699,0.62365591,0.05590851,0.22109276,0.27700127,18.69782972
2023,Elly De La Cruz,CIN,96,26668,682829,Elly De La Cruz,22,87,18,11,1,1,5,14,6,8,3,39,1,0,0,0,1,3,0.206896551,0.083333333,0.40625,0.205128205,0.28125,0.413793103,0.695043103,0.206896552,0.302325581,9.24318789242827,-2.4538533806887948,0.2875970640490132,73.24500674666012,1.384615384,0.340425531,0.382978723,0.276595744,0.076923076,0.384615384,0.055555555,0,0.47916667,0.375,0.14583333,0.125,0.54166667,0.33333333,48,93.29787201577045,113.7,6.276595744680851,7,0.14583333,23,0.47916667,0.24604404328562235,0.47262823390613856,0.32827239327873753,176,76.80317124453458,0.64204545,7.598204672336578,0.20967742,0.14772727,0.15322581,0.10795455,36.682381293990396,8.324242832562463,0.9005723885175857,0.48295455,0.38793103,0.6626506,0.50251256,0.57777778,0.83636364,0.72,0.41708543,0.63541667,0.14070352,0.14572864,0.28643216,18.67540984
2023,Ha-Seong Kim,SDP,335,27506,673490,Ha-Seong Kim,73,287,77,56,10,0,11,52,35,42,0,58,2,1,3,4,25,5,0.268292682,0.125373134,0.173134328,0.724137931,0.364457831,0.418118466,0.782576297,0.149825784,0.301369863,48.262882197272994,7.44508192129157,0.345134468681841,120.31999286265822,1.216867469,0.2,0.439130434,0.360869565,0.108433734,0.13253012,0.0990099,0,0.45922747,0.33476395,0.20600858,0.18025751,0.52360515,0.29613734,233,86.99999996682872,107,12.443478260869565,9,0.03862661,70,0.30042918,0.24636222014142012,0.3629626760880693,0.31747333302227304,372,67.67551626184935,0.04032258,6.902854479769225,0.35603715,0.30913978,0.07739938,0.0672043,24.90847138948338,6.016217955978968,-1.4643131431632785,0.53494624,0.20243531,0.53684211,0.38179252,0.7518797,0.88970588,0.85582255,0.53634439,0.57313433,0.05504587,0.23641496,0.29146083,18.36118849
2023,Edouard Julien,MIN,241,27534,666397,Edouard Julien,57,196,49,31,10,0,8,37,20,42,0,78,0,2,1,2,2,0,0.25,0.174273858,0.323651452,0.538461538,0.379166666,0.423469387,0.802636053,0.173469387,0.366071428,36.575755644502976,7.211308281782005,0.3544039090474447,125.83618986109057,1.827586206,0.316666666,0.441666666,0.241666666,0.034482758,0.275862068,0.056603773,0,0.41322314,0.30578512,0.28099174,0.14876033,0.52892562,0.32231405,121,89.41333328882853,108.2,10.391666666666667,12,0.09917355,55,0.45454545,0.22813663287658473,0.4019264589177863,0.33942824239687375,200,71.61151819229126,0.13,6.808080916404724,0.31410256,0.245,0.14102564,0.11,44.65183172225952,13.525061773434281,-10.61315582305193,0.46,0.13931298,0.59375,0.36389961,0.47945205,0.8125,0.74801061,0.49420849,0.58506224,0.09169884,0.21235521,0.30405405,17.97856242
2023,Anthony Volpe,NYY,123,27647,683011,Anthony Volpe,29,110,21,13,3,1,4,11,13,13,0,31,0,0,0,2,5,1,0.19090909,0.105691056,0.25203252,0.419354838,0.276422764,0.345454545,0.621877309,0.154545455,0.226666666,10.565357986963445,-4.421476144217796,0.27509143342816733,72.77618367998458,1.222222222,0.23076923,0.423076923,0.346153846,0.037037037,0.148148148,0.06060606,0,0.4556962,0.34177215,0.20253165,0.10126582,0.46835443,0.43037975,79,91.81794939285669,107.4,12.807692307692308,7,0.08860759,42,0.53164557,0.2518148209814998,0.4570673354605043,0.3411054276327444,1,73.34781646728516,0,7.8296098709106445,0,0,0,0,34.96322250366211,18.49273109436035,-6.736690521240234,1,0.23144105,0.72727273,0.48043478,0.50943396,0.80357143,0.73303167,0.50217391,0.6097561,0.12826087,0.13695652,0.26521739,17.8816568
2023,Zach Neto,LAA,79,31347,687263,Zach Neto,17,73,15,12,1,0,2,10,9,4,0,18,2,0,0,2,1,0,0.205479452,0.050632911,0.227848101,0.222222222,0.265822784,0.301369863,0.567192647,0.095890411,0.245283018,5.412049347822088,-4.21364086651383,0.25415204446527023,55.92319310754338,1.142857142,0.181818181,0.436363636,0.381818181,0.142857142,0.095238095,0.125,0,0.41818182,0.30909091,0.27272727,0.14545455,0.56363636,0.29090909,55,87.62545422640714,106.7,13.49090909090909,5,0.09090909,25,0.45454545,0.21470018280255418,0.4006058483700306,0.2939550680096579,71,69.86405310832279,0.08450704,7.22887790035194,0.26086957,0.16901408,0.08695652,0.05633803,34.04011772048305,16.55981221669157,-5.465895269958066,0.47887324,0.26896552,0.68553459,0.48684211,0.43589744,0.80733945,0.70945946,0.52302632,0.6835443,0.14144737,0.16447368,0.30592105,18.43049327
2023,Nolan Schanuel,LAA,128,33189,694384,Nolan Schanuel,28,108,29,25,3,0,1,19,6,17,1,19,3,0,0,1,0,0,0.268518518,0.1328125,0.1484375,0.894736842,0.3828125,0.324074074,0.706886574,0.055555556,0.318181818,16.16329117344227,0.5672361426195173,0.3237106429310296,104.13578239421138,2.15,0.284090909,0.488636363,0.227272727,0.05,0.05,0.046511627,0,0.3258427,0.34831461,0.3258427,0.13483146,0.69662921,0.16853933,89,85.69204538518733,103.5,6.738636363636363,2,0.02247191,23,0.25842697,0.2758331305252526,0.3655750329597612,0.3407037905289051,184,64.99589126006417,0.00543478,6.559546872325566,0.40397351,0.33152174,0.03311258,0.02717391,38.71194167759108,10.065283208761526,-2.0632655455366424,0.48369565,0.20703125,0.6468254,0.42519685,0.75471698,0.87730061,0.84722222,0.49606299,0.6015625,0.06496063,0.18897638,0.25393701,18.18783069
2024,Tommy Pham,2 Tms,332,2967,502054,Tommy Pham,75,305,78,59,13,2,4,33,20,26,0,75,1,0,0,3,7,3,0.255737704,0.078313253,0.225903614,0.346666666,0.31626506,0.350819672,0.667084732,0.095081968,0.327433628,35.106301715828614,-3.7304180653317376,0.29621862323887377,91.21442140737116,1.182926829,0.22173913,0.42173913,0.356521739,0.073170731,0.048780487,0.072164948,0,0.37826087,0.33043478,0.29130435,0.13478261,0.54347826,0.32173913,230,90.90567657937129,112.4,12.620087336244541,16,0.06956522,101,0.43913043,0.260174064902362,0.4096220419841733,0.32177871864941815,481,72.70308843124928,0.21829522,6.922863753074916,0.38095238,0.2993763,0.17195767,0.13513514,28.118385422006714,8.155135336512092,2.151210416677619,0.55093555,0.18619583,0.60202605,0.40487062,0.5,0.86057692,0.78195489,0.52587519,0.59638554,0.08828006,0.21765601,0.30593607,17.2597137
2024,Jose Altuve,HOU,680,5417,514888,Jose Altuve,151,626,185,134,31,0,20,94,65,47,2,118,7,0,0,15,22,7,0.295527156,0.069117647,0.173529411,0.398305084,0.351470588,0.440894568,0.792365156,0.145367412,0.338114754,98.74122157681089,19.19613286841016,0.3452529705027915,127.43671543300836,1.246987951,0.246464646,0.418181818,0.335353535,0.078313253,0.120481927,0.082125603,0.692307692,0.55511811,0.30314961,0.14173228,0.16141732,0.55314961,0.28543307,508,86.49494953348179,108.4,14.16969696969697,33,0.06496063,159,0.31299213,0.26139045450184495,0.4070874401951209,0.3199824113667044,1002,69.41655524095852,0.12974052,7.784334829467499,0.33248731,0.26147705,0.09010152,0.07085828,30.18365199456434,16.49691879375282,-4.116624000201563,0.49401198,0.36901198,0.67963801,0.5096272,0.65720081,0.88814913,0.79662379,0.45268333,0.64558824,0.10364605,0.14707087,0.25071692,19.15170455
2024,Charlie Blackmon,COL,459,7859,453568,Charlie Blackmon,105,411,108,68,23,5,12,56,45,41,0,78,6,1,0,4,6,2,0.262773722,0.089324618,0.16993464,0.525641025,0.337690631,0.430656934,0.768347565,0.167883212,0.298136645,62.99453657635282,9.301601698182328,0.33535724280966134,101.71111505868188,0.848920863,0.228228228,0.354354354,0.417417417,0.129496402,0.086330935,0.076271186,1,0.44610778,0.35628743,0.19760479,0.22155689,0.48802395,0.29041916,334,84.82164632983324,107.6,16.51063829787234,19,0.05688623,90,0.26946108,0.25075570902393746,0.3859584820711999,0.31851435527472144,694,67.45781280121817,0.0259366,7.130724156624302,0.29453263,0.24063401,0.0670194,0.05475504,31.100295116303634,9.448903013922553,5.420567937564341,0.55475504,0.28716216,0.65163472,0.46929577,0.70196078,0.88754325,0.83073229,0.49971831,0.61437908,0.07943662,0.17070423,0.25014085,18.015163
2024,Andrew McCutchen,PIT,364,9847,457705,Andrew McCutchen,81,318,80,52,12,1,15,51,35,39,1,90,6,1,0,6,2,2,0.251572327,0.107142857,0.247252747,0.433333333,0.343406593,0.437106918,0.780513511,0.185534591,0.303738317,51.578536916299576,8.998518842979188,0.34089395198611844,116.98630742156368,1.02173913,0.187772925,0.410480349,0.401746724,0.141304347,0.163043478,0.106382978,0,0.41048035,0.40174672,0.18777293,0.1790393,0.47598253,0.34497817,229,89.1385963506866,109.8,13.833333333333334,27,0.11790393,85,0.37117904,0.2348999446225001,0.44418719131316486,0.33804007548359083,557,73.03547123304604,0.28186715,7.598020524482111,0.30695444,0.22980251,0.1558753,0.11669659,33.24724685011475,12.249017724763982,0.47020503184030793,0.56912029,0.16939891,0.65145754,0.41946088,0.49193548,0.80544747,0.74451411,0.51873767,0.62087912,0.10716634,0.19395135,0.30111769,17.70721112
2024,Jurickson Profar,SDP,83,10815,595777,Jurickson Profar,19,71,27,18,5,0,4,13,11,9,1,7,1,1,1,0,3,0,0.38028169,0.108433734,0.084337349,1.285714285,0.451219512,0.619718309,1.070937821,0.239436619,0.37704918,19.152545691385196,9.443365746095107,0.4515395760536194,196.97509387740138,1.260869565,0.2,0.446153846,0.353846153,0.086956521,0.173913043,0.103448275,0,0.36363636,0.43939394,0.1969697,0.16666667,0.45454545,0.37878788,66,91.54153853196364,108.1,11.215384615384615,6,0.09090909,32,0.48484848,0.33977489898794555,0.5626792960052549,0.4160197761835369,129,71.8318555669267,0.25581395,7.373095782228218,0.37037037,0.31007752,0.15740741,0.13178295,30.451173737991688,7.984181942750317,-2.6435788129420246,0.47286822,0.26857143,0.68208092,0.47413793,0.82978723,0.87288136,0.86060606,0.49712644,0.61445783,0.06609195,0.15229885,0.2183908,18.46240602
2024,Xander Bogaerts,SDP,129,12161,593428,Xander Bogaerts,29,118,25,20,3,0,2,17,11,11,0,23,0,0,0,1,2,0,0.211864406,0.085271317,0.178294573,0.478260869,0.279069767,0.288135593,0.56720536,0.076271187,0.247311827,9.50775156072875,-5.582419679541388,0.25641250194505205,65.64119779280946,1.714285714,0.2,0.505263157,0.294736842,0.107142857,0.071428571,0.0625,0,0.47368421,0.38947368,0.13684211,0.14736842,0.62105263,0.23157895,95,85.47368384913395,108.9,13,5,0.05263158,25,0.26315789,0.2736964986488446,0.38702239511478853,0.3226351096491271,140,70.27883949279786,0.14285714,7.227536518233163,0.31707317,0.27857143,0.09756098,0.08571429,33.18707387106759,13.02780643478036,-3.19001620646034,0.51428571,0.2139738,0.5625,0.40812379,0.7755102,0.90123457,0.87203791,0.55705996,0.69767442,0.05222437,0.23791103,0.2901354,18.55526992
2024,Marcus Semien,TEX,667,12533,543760,Marcus Semien,147,605,145,97,25,2,21,98,70,58,1,95,3,1,0,7,8,3,0.239669421,0.086956521,0.142428785,0.610526315,0.308845577,0.391735537,0.700581114,0.152066116,0.253061224,76.38847151963876,-1.6359022575719544,0.3071317847247596,101.46799661200438,0.930232558,0.187866927,0.391389432,0.420743639,0.139534883,0.097674418,0.11,0,0.50097847,0.29549902,0.2035225,0.17221135,0.49902153,0.32876712,511,87.34842510673944,112.1,16.940944881889763,34,0.0665362,182,0.35616438,0.25523020856336154,0.41064181107798736,0.3231173029101312,1032,68.32370458277622,0.04166667,7.643931836120842,0.37352246,0.30620155,0.12174941,0.0998062,32.16924262970917,13.181162272607041,-6.451211141039755,0.57945736,0.2514193,0.76254181,0.50308769,0.59032258,0.88596491,0.81096563,0.4923837,0.60569715,0.09510086,0.13132977,0.22643063,18.20546386
2024,George Springer,TOR,453,12856,543807,George Springer,101,407,87,59,13,3,12,50,33,41,0,85,4,1,0,10,14,1,0.213759213,0.090507726,0.187637969,0.482352941,0.291390728,0.348894348,0.640285076,0.135135135,0.241157556,43.58852968108135,-9.402536767309137,0.28439054425978505,84.65374016912088,1.53271028,0.160990712,0.507739938,0.331269349,0.112149532,0.112149532,0.06707317,0,0.37770898,0.37151703,0.25077399,0.17027864,0.54798762,0.28173375,323,87.48606792839688,109.7,9.479876160990711,28,0.08668731,120,0.37151703,0.2297952470612193,0.3888534397076751,0.30971943680197,687,71.69975672781554,0.20960699,7.422008606023663,0.35104364,0.26928675,0.14990512,0.11499272,34.053553257793666,10.715147809018388,1.8859319220333641,0.50946143,0.24431138,0.7182448,0.48559671,0.54901961,0.83762058,0.76634383,0.50911229,0.65342163,0.11346267,0.1510876,0.26455026,18.2979066
2024,Anthony Rendon,LAA,142,12861,543685,Anthony Rendon,32,128,29,23,6,0,0,13,6,11,0,26,1,2,0,2,4,1,0.2265625,0.077464788,0.183098591,0.423076923,0.288732394,0.2734375,0.562169894,0.046875,0.278846153,10.221282174775306,-6.389603996684847,0.2542722053091291,61.650817378573166,0.977777777,0.144230769,0.423076923,0.432692307,0.177777777,0,0.159090909,0,0.33653846,0.375,0.28846154,0.22115385,0.46153846,0.31730769,104,87.72912608767018,108.9,14.451923076923077,4,0.03846154,40,0.38461538,0.22243131356823487,0.3604190639306344,0.2882899650346144,172,68.50105886681135,0.02325581,6.683048090269399,0.38410596,0.3372093,0.12582781,0.11046512,33.21895688079124,6.884808263893044,-1.812220463919085,0.49418605,0.16666667,0.57621951,0.39130435,0.77777778,0.92063492,0.89316239,0.54849498,0.71126761,0.04180602,0.24080268,0.2826087,17.81677704
2024,Francisco Lindor,NYM,500,12916,596019,Francisco Lindor,109,446,135,77,31,1,26,82,71,42,0,97,10,2,0,4,23,2,0.302690582,0.084,0.194,0.43298969,0.374,0.551569506,0.925569506,0.248878924,0.335384615,92.86883826621205,34.37980245121151,0.39560952413082123,158.90094814041572,0.773333333,0.24,0.331428571,0.428571428,0.073333333,0.173333333,0.068965517,1,0.45584046,0.33903134,0.20512821,0.11965812,0.5014245,0.37891738,351,91.52114310128349,112.7,16.81142857142857,54,0.15384615,171,0.48717949,0.2831138843699722,0.5673792478273468,0.39490669416543095,860,72.52581414954606,0.24534884,7.588707328397175,0.35714286,0.27325581,0.18085106,0.13837209,34.06740936456725,13.006989951435001,-0.3287666339340598,0.56860465,0.26570546,0.69863014,0.48770697,0.64341085,0.83753501,0.78600823,0.51279478,0.598,0.10436528,0.15002509,0.25439037,18.44324324
2024,Brandon Nimmo,NYM,182,12927,607043,Brandon Nimmo,40,148,32,18,7,1,6,21,27,28,0,35,6,0,0,0,2,0,0.216216216,0.153846153,0.192307692,0.8,0.362637362,0.398648648,0.76128601,0.182432432,0.242990654,25.880703363649715,4.590694326989523,0.3415181466511318,122.49374334095597,0.977272727,0.230088495,0.380530973,0.38938053,0.045454545,0.136363636,0.046511627,0,0.31858407,0.39823009,0.28318584,0.12389381,0.50442478,0.37168142,113,92.84159300812578,111.1,12.79646017699115,15,0.13274336,57,0.50442478,0.28917681867633727,0.5494991284121956,0.4194918230654497,251,72.93684840107345,0.32669323,7.299405569099335,0.30348259,0.24302789,0.15422886,0.12350598,30.3671391855673,5.970860271963228,-3.0234052236099167,0.48605578,0.22885572,0.60160428,0.40850515,0.60869565,0.87111111,0.79495268,0.48195876,0.55494505,0.08376289,0.17654639,0.26030928,18.02356902
2024,Mookie Betts,LAD,331,13611,605141,Mookie Betts,72,283,86,57,16,3,10,50,40,47,0,34,1,0,0,5,9,1,0.303886925,0.141993957,0.102719033,1.382352941,0.404833836,0.487632508,0.892466344,0.183745583,0.317991631,59.67392306325968,20.954181353729325,0.38883329212125334,151.6005660086667,0.586206896,0.261044176,0.273092369,0.465863453,0.086206896,0.086206896,0.073529411,0,0.32128514,0.40160643,0.27710843,0.12851406,0.56626506,0.30522088,249,90.47590352253742,109.4,20.14457831325301,15,0.06024096,100,0.40160643,0.28569204383406316,0.4730974154513125,0.37722041965462266,360,69.51628090540568,0.12222222,6.893433875507778,0.43260188,0.38333333,0.14106583,0.125,34.49785642623901,7.8444395279422885,-3.340140295877225,0.53055556,0.19134078,0.575,0.37241888,0.67883212,0.94021739,0.86930693,0.4719764,0.58006042,0.04867257,0.21017699,0.25884956,18.06634146
2024,Ketel Marte,ARI,271,13613,606466,Ketel Marte,58,236,74,45,13,0,16,42,43,27,2,50,3,5,0,2,1,1,0.313559322,0.099630996,0.184501845,0.54,0.383763837,0.572033898,0.955797735,0.258474576,0.331428571,51.75262449111539,20.0515670793851,0.40210930631949554,159.07084981115497,1.548387096,0.172774869,0.502617801,0.324607329,0.048387096,0.258064516,0.0625,0,0.5026178,0.29319372,0.20418848,0.12565445,0.42931937,0.44502618,191,93.6552629972759,115.1,8.136842105263158,21,0.10994764,100,0.52356021,0.2981428586892744,0.5455283260007607,0.39810046039386165,397,74.71041118708305,0.50629723,7.763011224924467,0.33855799,0.2720403,0.20376176,0.16372796,34.21610511280127,8.433235978693595,-1.218288118352818,0.48110831,0.29960317,0.73417722,0.51022495,0.63576159,0.88505747,0.80961924,0.48466258,0.60885609,0.09713701,0.12576687,0.22290389,18.44950213
2024,Jorge Soler,2 Tms,184,14221,624585,Jorge Soler,41,156,43,21,14,1,7,30,24,27,0,47,1,0,0,4,1,0,0.275641025,0.14673913,0.255434782,0.574468085,0.385869565,0.512820512,0.898690077,0.237179487,0.352941176,33.00862505508568,11.484659875165484,0.3877286855941233,151.86582565466344,0.869565217,0.211009174,0.366972477,0.422018348,0.130434782,0.152173913,0.05,0,0.49541284,0.25688073,0.24770642,0.17431193,0.42201835,0.40366972,109,91.26880768242232,114,16,19,0.17431193,53,0.48623853,0.27766396308195396,0.536006069377226,0.39791102204269363,295,75.09152268231925,0.50169492,7.942838891886049,0.28636364,0.21355932,0.17272727,0.12881356,33.60286061561714,10.450268777750306,-9.74760179282245,0.55254237,0.24829157,0.6143617,0.41717791,0.44954128,0.87445887,0.73823529,0.46134969,0.54347826,0.10920245,0.1791411,0.28834356,17.60383387
2024,Manuel Margot,MIN,149,14712,622534,Manuel Margot,42,136,43,29,11,0,3,21,17,11,0,18,1,1,0,5,3,0,0.31617647,0.073825503,0.120805369,0.611111111,0.369127516,0.463235294,0.83236281,0.147058824,0.344827586,23.54772013415321,6.117987461283052,0.361194506187567,137.29066607013186,0.936170212,0.215517241,0.379310344,0.405172413,0.170212765,0.063829787,0.113636363,0.333333333,0.35294118,0.39495798,0.25210084,0.16806723,0.56302521,0.26890756,119,89.02280707108348,111.2,16,7,0.05882353,41,0.34453782,0.2921464180707612,0.4504982493374733,0.35561993714345963,256,72.24899038672447,0.2109375,7.187594514340162,0.28504673,0.23828125,0.13551402,0.11328125,27.899222414940596,5.172404334545718,0.9480067089316435,0.43359375,0.25806452,0.69899666,0.48615917,0.75,0.88516746,0.85053381,0.51730104,0.63087248,0.07266436,0.16608997,0.23875433,17.56501182
2024,Mike Yastrzemski,SFG,105,14854,573262,Mike Yastrzemski,29,92,20,9,4,0,7,16,14,12,0,28,1,0,0,0,0,0,0.217391304,0.114285714,0.266666666,0.428571428,0.314285714,0.489130434,0.803416148,0.27173913,0.228070175,15.277920088077352,2.9952225669272377,0.34562113625662666,124.36466821790447,0.5625,0.21875,0.28125,0.5,0.0625,0.21875,0,0,0.484375,0.296875,0.21875,0.0625,0.578125,0.359375,64,92.82656252384186,106.6,18.28125,11,0.171875,32,0.5,0.23971915550266756,0.5349403048015159,0.369267854291857,180,71.06711023118761,0.06666667,7.555297782686021,0.32352941,0.24444444,0.14705882,0.11111111,31.466088665856255,12.082138226760758,1.7554026663303375,0.65,0.27403846,0.66350711,0.47016706,0.61403509,0.81428571,0.75634518,0.50357995,0.57142857,0.11455847,0.17183771,0.28639618,18.49044586
2024,Mike Tauchman,CHC,116,15274,643565,Mike Tauchman,28,101,30,24,2,1,3,15,13,14,0,24,0,1,0,1,3,1,0.297029702,0.120689655,0.206896551,0.583333333,0.379310344,0.425742574,0.805052918,0.128712872,0.36,17.654726953050375,4.08527064397025,0.353935523279782,129.3710022645096,0.90625,0.217948717,0.371794871,0.41025641,0.03125,0.09375,0.034482758,0,0.3974359,0.32051282,0.28205128,0.12820513,0.52564103,0.34615385,78,90.38846133305476,110.3,14.525641025641026,7,0.08974359,36,0.46153846,0.2489133042981848,0.41655726080626654,0.3364030665091785,209,69.65120368482964,0.03349282,6.9343914073049735,0.31952663,0.25837321,0.12426036,0.10047847,34.23045272462106,5.705506556056903,-3.3055374861191336,0.38277512,0.23451327,0.69961977,0.48466258,0.62264151,0.86413043,0.81012658,0.53783231,0.60344828,0.09202454,0.14928425,0.24130879,17.51075269
2024,J.P. Crawford,SEA,363,15491,641487,J.P. Crawford,82,315,62,39,13,1,9,47,32,44,0,80,3,1,0,3,5,0,0.196825396,0.121212121,0.220385674,0.55,0.300275482,0.33015873,0.630434212,0.133333334,0.233480176,34.91204574295744,-7.5509942587329455,0.2843340310183438,90.65906499144266,1.258823529,0.179487179,0.457264957,0.363247863,0.070588235,0.105882352,0.056074766,0.5,0.34745763,0.41101695,0.24152542,0.18220339,0.50423729,0.31355932,236,88.4280171887628,110.7,13.012931034482758,17,0.0720339,96,0.40677966,0.22955208504609703,0.38434792674383145,0.31914644746220777,524,72.02438275868656,0.24236641,7.2900814291175084,0.29205607,0.23854962,0.13084112,0.10687023,37.013460028262536,8.490631553906066,2.0567140773734973,0.43129771,0.18157895,0.62178703,0.40963855,0.6884058,0.88188976,0.84055728,0.51807229,0.60606061,0.06531389,0.19911224,0.26442613,17.73278008
