Name,Team,BsR,NameASCII,PlayerId,MLBAMID
"Caleb Durbin","MIL",2.307109870016575,"Caleb Durbin",29646,702332
"Jakob Marsee","MIA",2.2303941901773214,"Jakob Marsee",31370,805300
"Ozzie Albies","ATL",2.196110086515546,"Ozzie Albies",16556,645277
"Angel Martínez","CLE",2.177865097299218,"Angel Martinez",26540,682657
"Jared Triolo","PIT",2.1407099962234497,"Jared Triolo",25807,669707
"Michael Harris II","ATL",2.0667690746486187,"Michael Harris II",25931,671739
"Alek Thomas","ARI",2.0213498901575804,"Alek Thomas",23792,677950
"Colton Cowser","BAL",1.9798785485327244,"Colton Cowser",29591,681297
"Jackson Merrill","SDP",1.9113107789307833,"Jackson Merrill",29490,701538
"Ronald Acuña Jr.","ATL",1.908616092056036,"Ronald Acuna Jr.",18401,660670
"Josh Smith","TEX",1.8726306967437267,"Josh Smith",26396,669701
"TJ Friedl","CIN",1.8298991061747074,"TJ Friedl",19522,670770
"Matt Shaw","CHC",1.8096044436097145,"Matt Shaw",33322,807713
"Mike Yastrzemski","- - -",1.7910627108067274,"Mike Yastrzemski",14854,573262
"Luis Robert Jr.","CHW",1.7317435033619404,"Luis Robert Jr.",20043,673357
"Cam Smith","HOU",1.7254508454352617,"Cam Smith",35108,701358
"Jake McCarthy","ARI",1.7069841139018536,"Jake McCarthy",21622,664983
"Xander Bogaerts","SDP",1.6636669356375933,"Xander Bogaerts",12161,593428
"Wenceel Pérez","DET",1.630448468029499,"Wenceel Perez",22857,672761
"Daylen Lile","WSN",1.6277524940669537,"Daylen Lile",29995,695734
"Dylan Crews","WSN",1.610480573028326,"Dylan Crews",33541,686611
"Kody Clemens","- - -",1.5926976203918457,"Kody Clemens",20572,665019
"Wyatt Langford","TEX",1.5789443589746952,"Wyatt Langford",33333,694671
"Masyn Winn","STL",1.5770601816475391,"Masyn Winn",27479,691026
"Brooks Baldwin","CHW",1.541023975238204,"Brooks Baldwin",31394,681460
"Isiah Kiner-Falefa","- - -",1.5203567259013653,"Isiah Kiner-Falefa",16512,643396
"Ezequiel Duran","TEX",1.5103748217225075,"Ezequiel Duran",23733,677649
"Eli White","ATL",1.488358935341239,"Eli White",19346,642201
"Adolis García","TEX",1.431045077741146,"Adolis Garcia",19287,666969
"Bryce Harper","PHI",1.3476891480386257,"Bryce Harper",11579,547180
"Austin Hays","CIN",1.315727585926652,"Austin Hays",19363,669720
"Brandon Nimmo","NYM",1.297205325216055,"Brandon Nimmo",12927,607043
"Brenton Doyle","COL",1.2807326074689627,"Brenton Doyle",25479,686668
"Luke Keaschall","MIN",1.265051567927003,"Luke Keaschall",33321,807712
"Javier Báez","DET",1.2335667219012976,"Javier Baez",12979,595879
"Roman Anthony","BOS",1.2047689352184534,"Roman Anthony",31812,701350
"Noelvi Marte","CIN",1.1911312397569418,"Noelvi Marte",26517,682622
"Andrés Giménez","TOR",1.1861943118274212,"Andres Gimenez",19950,665926
"Mickey Moniak","COL",1.1709453165531158,"Mickey Moniak",19956,666160
"Isaac Collins","MIL",1.1554968487471342,"Isaac Collins",25477,686555
"Anthony Volpe","NYY",1.153255719691515,"Anthony Volpe",27647,683011
"Royce Lewis","MIN",1.0845518242567778,"Royce Lewis",20437,668904
"Maikel Garcia","KCR",1.0691347662359476,"Maikel Garcia",22715,672580
"Jake Bauers","MIL",1.064189039170742,"Jake Bauers",15194,641343
"Ernie Clement","TOR",1.0446334462612867,"Ernie Clement",20352,676391
"Daniel Schneemann","CLE",1.0053777825087309,"Daniel Schneemann",25180,682177
"Tim Tawa","ARI",0.9644938670098782,"Tim Tawa",29571,694374
"Dane Myers","MIA",0.9627226162701845,"Dane Myers",22054,667472
"Kyle Stowers","MIA",0.9298062548041344,"Kyle Stowers",26151,669065
"Christopher Morel","TBR",0.9216658417135477,"Christopher Morel",21897,666624
"Matt Chapman","SFG",0.8882383834570646,"Matt Chapman",16505,656305
"Robert Hassell III","WSN",0.872495086863637,"Robert Hassell III",27482,690987
"Cody Bellinger","NYY",0.8660172205418348,"Cody Bellinger",15998,641355
"Miguel Rojas","LAD",0.8602647818624973,"Miguel Rojas",7802,500743
"Willy Adames","SFG",0.8533941842615604,"Willy Adames",15986,642715
"Coby Mayo","BAL",0.8361038584262133,"Coby Mayo",28312,691723
"Curtis Mead","- - -",0.7234179992228746,"Curtis Mead",23986,678554
"Santiago Espinal","CIN",0.7029085960239172,"Santiago Espinal",19997,669289
"Otto Lopez","MIA",0.6889462452381849,"Otto Lopez",19608,672640
"Andrew Benintendi","CHW",0.686002641916275,"Andrew Benintendi",17901,643217
"J.T. Realmuto","PHI",0.6674300078302622,"J.T. Realmuto",11739,592663
"Tyler Fitzgerald","SFG",0.6412989255040884,"Tyler Fitzgerald",26208,666149
"Shea Langeliers","ATH",0.6167030669748783,"Shea Langeliers",25816,669127
"Iván Herrera","STL",0.6164321284741163,"Ivan Herrera",20599,671056
"Thomas Saggese","STL",0.6015839669853449,"Thomas Saggese",27883,695336
"Taylor Walls","TBR",0.5992426220327616,"Taylor Walls",22458,670764
"Willi Castro","- - -",0.5957033894956112,"Willi Castro",17338,650489
"Andy Pages","LAD",0.5906585082411766,"Andy Pages",24816,681624
"Josh Naylor","- - -",0.5821430049836636,"Josh Naylor",18839,647304
"Ryan McMahon","- - -",0.579155545681715,"Ryan McMahon",15112,641857
"Max Kepler","PHI",0.5713735483586788,"Max Kepler",12144,596146
"Paul DeJong","WSN",0.544506998732686,"Paul DeJong",18015,657557
"Bryan Reynolds","PIT",0.5000151954591274,"Bryan Reynolds",19326,668804
"Brett Baty","NYM",0.4801386706531048,"Brett Baty",26123,683146
"Dylan Moore","- - -",0.47776786642498337,"Dylan Moore",18042,664238
"Steven Kwan","CLE",0.47511823661625385,"Steven Kwan",24610,680757
"Jo Adell","LAA",0.4457561355084181,"Jo Adell",20220,666176
"Max Muncy","LAD",0.4211010206490755,"Max Muncy",13301,571970
"Ryan Ritter","COL",0.41766354255378246,"Ryan Ritter",31500,690022
"Randal Grichuk","- - -",0.39017324708402157,"Randal Grichuk",10243,545341
"Jake Meyers","HOU",0.34465407580137253,"Jake Meyers",20308,676694
"Davis Schneider","TOR",0.2942270524799824,"Davis Schneider",23565,676914
"Parker Meadows","DET",0.2941923327744007,"Parker Meadows",23800,678009
"Gabriel Arias","CLE",0.2759927101433277,"Gabriel Arias",22563,672356
"Mauricio Dubón","HOU",0.24501265212893486,"Mauricio Dubon",16530,643289
"Daulton Varsho","TOR",0.2447128314524889,"Daulton Varsho",19918,662139
"Kerry Carpenter","DET",0.24012366868555546,"Kerry Carpenter",25961,681481
"Luke Raley","SEA",0.20640337653458118,"Luke Raley",19354,670042
"Jesús Sánchez","- - -",0.20237368158996105,"Jesus Sanchez",19913,660821
"Jorge Polanco","SEA",0.18697177059948444,"Jorge Polanco",13152,593871
"Masataka Yoshida","BOS",0.1722038835287094,"Masataka Yoshida",31837,807799
"Kameron Misner","TBR",0.14689671248197556,"Kameron Misner",26374,670224
"Jac Caglianone","KCR",0.13911421783268452,"Jac Caglianone",35041,695506
"Max Schuemann","ATH",0.1209121011197567,"Max Schuemann",24488,680474
"Cole Young","SEA",0.10088436305522919,"Cole Young",31680,702284
"Nick Fortes","- - -",0.09117560088634491,"Nick Fortes",21538,663743
"Kristian Campbell","BOS",0.059596724808216095,"Kristian Campbell",33644,692225
"Tommy Edman","LAD",0.05191231518983841,"Tommy Edman",19470,669242
"Junior Caminero","TBR",0.026273423805832863,"Junior Caminero",28163,691406
"Dillon Dingler","DET",0.008189281448721886,"Dillon Dingler",27464,693307
"Jurickson Profar","ATL",0.004071556031703949,"Jurickson Profar",10815,595777
"Jacob Young","WSN",-0.02526133507490158,"Jacob Young",29931,696285
"Jeff McNeil","NYM",-0.02849205583333969,"Jeff McNeil",15362,643446
"Gavin Lux","CIN",-0.03135067783296108,"Gavin Lux",19955,666158
"Connor Norby","MIA",-0.047913575544953346,"Connor Norby",29592,681393
"Miguel Vargas","CHW",-0.08895107731223106,"Miguel Vargas",20178,678246
"Ben Williamson","SEA",-0.15814045071601868,"Ben Williamson",33197,810938
"Jordan Beck","COL",-0.17653898522257805,"Jordan Beck",31431,687597
"Addison Barger","TOR",-0.20344557613134384,"Addison Barger",24598,680718
"Brent Rooker","ATH",-0.2163554821163416,"Brent Rooker",19627,667670
"Max Muncy","ATH",-0.22888962738215923,"Max Muncy",29779,691777
"Javier Sanoja","MIA",-0.23143152706325054,"Javier Sanoja",28253,691594
"Riley Adams","WSN",-0.24692001938819885,"Riley Adams",19864,656180
"Yoán Moncada","LAA",-0.273449694737792,"Yoan Moncada",17232,660162
"Jake Fraley","- - -",-0.27460821717977524,"Jake Fraley",19260,641584
"Dominic Smith","SFG",-0.2957034818828106,"Dominic Smith",15653,642086
"Jacob Wilson","ATH",-0.3069592695683241,"Jacob Wilson",33266,805779
"Ezequiel Tovar","COL",-0.31466517969965935,"Ezequiel Tovar",24064,678662
"Brady House","WSN",-0.3242678977549076,"Brady House",29993,691781
"Mookie Betts","LAD",-0.3269097884185612,"Mookie Betts",13611,605141
"Colson Montgomery","CHW",-0.35859557148069143,"Colson Montgomery",29712,695657
"Michael A. Taylor","CHW",-0.3587987348437309,"Michael A. Taylor",11489,572191
"Nick Kurtz","ATH",-0.36742208898067474,"Nick Kurtz",35110,701762
"Spencer Horwitz","PIT",-0.37038966454565525,"Spencer Horwitz",26477,687462
"Jordan Walker","STL",-0.4020909648388624,"Jordan Walker",27475,691023
"Mark Vientos","NYM",-0.4094069376587868,"Mark Vientos",22184,668901
"Rob Refsnyder","BOS",-0.4342379942536354,"Rob Refsnyder",13770,608701
"Nick Gonzales","PIT",-0.44009220600128174,"Nick Gonzales",27490,693304
"Spencer Steer","CIN",-0.452028414234519,"Spencer Steer",26323,668715
"Gabriel Moreno","ARI",-0.45482324808835983,"Gabriel Moreno",22664,672515
"Luis Arraez","SDP",-0.4572823066264391,"Luis Arraez",18568,650333
"Michael Toglia","COL",-0.4666249714791775,"Michael Toglia",25845,669911
"Spencer Torkelson","DET",-0.4976575095206499,"Spencer Torkelson",27465,679529
"Kyle Manzardo","CLE",-0.503228060901165,"Kyle Manzardo",29794,700932
"Nick Allen","ATL",-0.5104098301380873,"Nick Allen",22277,669397
"Brendan Donovan","STL",-0.5205731093883514,"Brendan Donovan",24679,680977
"Luis Rengifo","LAA",-0.5243640709668398,"Luis Rengifo",19858,650859
"Lenyn Sosa","CHW",-0.5349875316023827,"Lenyn Sosa",22896,672820
"Seiya Suzuki","CHC",-0.5412382166832685,"Seiya Suzuki",30116,673548
"Mike Trout","LAA",-0.5506908502429724,"Mike Trout",10155,545361
"Bo Naylor","CLE",-0.5597553569823503,"Bo Naylor",21865,666310
"Austin Wells","NYY",-0.5760253686457872,"Austin Wells",27562,669224
"Jake Cronenworth","SDP",-0.5767637751996517,"Jake Cronenworth",18036,630105
"Jorge Soler","LAA",-0.6021890863776207,"Jorge Soler",14221,624585
"Orlando Arcia","- - -",-0.6212165802717209,"Orlando Arcia",13185,606115
"Henry Davis","PIT",-0.622286120429635,"Henry Davis",29617,680779
"Ryan O'Hearn","- - -",-0.6239073500037193,"Ryan O'Hearn",16442,656811
"Brayan Rocchio","CLE",-0.6447870600968599,"Brayan Rocchio",23690,677587
"Dylan Carlson","BAL",-0.6831990722566843,"Dylan Carlson",20126,666185
"Lourdes Gurriel Jr.","ARI",-0.6848708614706993,"Lourdes Gurriel Jr.",19238,666971
"Trey Sweeney","DET",-0.6869118548929691,"Trey Sweeney",29575,700242
"Luis Urías","ATH",-0.6899704113602638,"Luis Urias",16622,649966
"Jake Burger","TEX",-0.7033506166189909,"Jake Burger",22275,669394
"Ramón Laureano","- - -",-0.7060680203139782,"Ramon Laureano",17128,657656
"Jose Iglesias","SDP",-0.7167706955224276,"Jose Iglesias",10231,578428
"Tyler Soderstrom","ATH",-0.7285940907895565,"Tyler Soderstrom",27467,691016
"Kyle Isbel","KCR",-0.7374067772179842,"Kyle Isbel",21614,664728
"Manny Machado","SDP",-0.7608431670814753,"Manny Machado",11493,592518
"Will Benson","CIN",-0.7649337090551853,"Will Benson",21853,666181
"Teoscar Hernández","LAD",-0.7961879745125771,"Teoscar Hernandez",13066,606192
"Joc Pederson","TEX",-0.8077314887195826,"Joc Pederson",11899,592626
"Liam Hicks","MIA",-0.8216169737279415,"Liam Hicks",29844,689414
"James Wood","WSN",-0.8360557332634926,"James Wood",29518,695578
"Luis Torrens","NYM",-0.8514604493975639,"Luis Torrens",15905,620443
"Sean Murphy","ATL",-0.8604455012828112,"Sean Murphy",19352,669221
"Drew Waters","KCR",-0.8663050141185522,"Drew Waters",20505,671221
"Anthony Santander","TOR",-0.8819436728954315,"Anthony Santander",14551,623993
"Ke'Bryan Hayes","- - -",-0.8891623094677925,"Ke'Bryan Hayes",18577,663647
"Matt Wallner","MIN",-0.8917760532349348,"Matt Wallner",26466,670242
"Agustín Ramírez","MIA",-0.9046366382390261,"Agustin Ramirez",26546,682663
"Michael Massey","KCR",-0.9121929742395878,"Michael Massey",27684,686681
"Luis García Jr.","WSN",-0.9239437095820904,"Luis Garcia Jr.",20391,671277
"JJ Bleday","ATH",-0.9306881800293922,"JJ Bleday",26368,668709
"Tyler O'Neill","BAL",-0.9577207937836647,"Tyler O'Neill",15711,641933
"Carlos Santana","- - -",-0.9638508651405573,"Carlos Santana",2396,467793
"Alec Burleson","STL",-0.9932202789932489,"Alec Burleson",27615,676475
"Wilyer Abreu","BOS",-1.0007354766130447,"Wilyer Abreu",23772,677800
"Francisco Alvarez","NYM",-1.010528463870287,"Francisco Alvarez",26121,682626
"Tyler Stephenson","CIN",-1.0137272477149963,"Tyler Stephenson",17988,663886
"Ryan Mountcastle","BAL",-1.0198047515004873,"Ryan Mountcastle",18373,663624
"Harrison Bader","- - -",-1.040752187371254,"Harrison Bader",18030,664056
"Blaze Alexander","ARI",-1.0518783163279295,"Blaze Alexander",23789,677942
"Yandy Díaz","TBR",-1.0535928700119257,"Yandy Diaz",16578,650490
"Edmundo Sosa","PHI",-1.0589357186108828,"Edmundo Sosa",17022,624641
"Danny Jansen","- - -",-1.074889862909913,"Danny Jansen",16535,643376
"Rhys Hoskins","MIL",-1.085667010396719,"Rhys Hoskins",16472,656555
"Kyle Schwarber","PHI",-1.1003673505038023,"Kyle Schwarber",16478,656941
"Chase Meidroth","CHW",-1.1077594589442015,"Chase Meidroth",31580,805367
"Taylor Ward","LAA",-1.1100543811917305,"Taylor Ward",17548,621493
"Nolan Jones","CLE",-1.1493748556822538,"Nolan Jones",20529,666134
"Giancarlo Stanton","NYY",-1.1714672017842531,"Giancarlo Stanton",4949,519317
"Adam Frazier","- - -",-1.211695497855544,"Adam Frazier",15223,624428
"LaMonte Wade Jr.","- - -",-1.2205262556672096,"LaMonte Wade Jr.",18126,664774
"Kyle Higashioka","TEX",-1.223546465858817,"Kyle Higashioka",5517,543309
"Nolan Schanuel","LAA",-1.2293500192463398,"Nolan Schanuel",33189,694384
"Dominic Canzone","SEA",-1.2588942013680935,"Dominic Canzone",26438,686527
"Casey Schmitt","SFG",-1.2789579071104527,"Casey Schmitt",27577,669477
"Randy Arozarena","SEA",-1.2874431032687426,"Randy Arozarena",19290,668227
"Jose Herrera","ARI",-1.2954126466065645,"Jose Herrera",17040,645444
"Jordan Westburg","BAL",-1.313994150608778,"Jordan Westburg",27815,676059
"Otto Kemp","PHI",-1.3198726512491703,"Otto Kemp",31792,805249
"Nathan Lukes","TOR",-1.3345977813005447,"Nathan Lukes",18123,664770
"Christian Vázquez","MIN",-1.339961752295494,"Christian Vazquez",9774,543877
"Kyle Teel","CHW",-1.3457622453570366,"Kyle Teel",33549,691019
"Alex Verdugo","ATL",-1.3771308567374945,"Alex Verdugo",17027,657077
"Enrique Hernández","LAD",-1.3982791174203157,"Enrique Hernandez",10472,571771
"Adley Rutschman","BAL",-1.421445732936263,"Adley Rutschman",26288,668939
"Jose Altuve","HOU",-1.4220834393054247,"Jose Altuve",5417,514888
"Corey Seager","TEX",-1.4362699761986732,"Corey Seager",13624,608369
"Alex Call","- - -",-1.4582764692604542,"Alex Call",19296,669743
"Michael Conforto","LAD",-1.4625709131360054,"Michael Conforto",16376,624424
"Kyle Farmer","COL",-1.4808832444250584,"Kyle Farmer",14813,571657
"Mitch Garver","SEA",-1.4854641295969486,"Mitch Garver",15161,641598
"Drake Baldwin","ATL",-1.4887789022177458,"Drake Baldwin",31539,686948
"Austin Riley","ATL",-1.5208992287516594,"Austin Riley",18360,663586
"Lars Nootbaar","STL",-1.5312734171748161,"Lars Nootbaar",21454,663457
"Gavin Sheets","SDP",-1.565202184021473,"Gavin Sheets",19901,657757
"Josh Jung","TEX",-1.58201003074646,"Josh Jung",26299,673962
"Starling Marte","NYM",-1.5958636868745089,"Starling Marte",9241,516782
"Eric Wagaman","MIA",-1.6335517168045044,"Eric Wagaman",23395,676572
"Travis d'Arnaud","LAA",-1.634651705622673,"Travis d'Arnaud",7739,518595
"Nacho Alvarez Jr.","ATL",-1.6438020933419466,"Nacho Alvarez Jr.",31765,805373
"Yainer Diaz","HOU",-1.658000497147441,"Yainer Diaz",23003,673237
"Nolan Arenado","STL",-1.6630683336406946,"Nolan Arenado",9777,571448
"Ramón Urías","- - -",-1.6660099066793919,"Ramon Urias",18795,602104
"Freddie Freeman","LAD",-1.6857304014265537,"Freddie Freeman",5361,518692
"Rowdy Tellez","- - -",-1.701235856860876,"Rowdy Tellez",15679,642133
"Freddy Fermin","- - -",-1.721785381436348,"Freddy Fermin",21840,666023
"Brandon Lowe","TBR",-1.7484554518014193,"Brandon Lowe",18882,664040
"Heriberto Hernández","MIA",-1.7943514008074999,"Heriberto Hernandez",24878,681715
"Nick Castellanos","PHI",-1.8031451273709536,"Nick Castellanos",11737,592206
"Christian Walker","HOU",-1.9076272528618574,"Christian Walker",13419,572233
"Romy Gonzalez","BOS",-1.956053091213107,"Romy Gonzalez",21562,663853
"Alex Bregman","BOS",-1.9800147991627455,"Alex Bregman",17678,608324
"Ben Rice","NYY",-1.9987327754497528,"Ben Rice",29576,700250
"Edouard Julien","MIN",-2.003230581060052,"Edouard Julien",27534,666397
"Riley Greene","DET",-2.0137133449316025,"Riley Greene",25976,682985
"Pavin Smith","ARI",-2.019251873716712,"Pavin Smith",19892,656976
"Trevor Larnach","MIN",-2.041128719225526,"Trevor Larnach",21501,663616
"Carlos Narváez","BOS",-2.0423486717045307,"Carlos Narvaez",19722,665966
"Joey Bart","PIT",-2.0425199773162603,"Joey Bart",21524,663698
"Josh Rojas","CHW",-2.0508935265243053,"Josh Rojas",19734,668942
"Nolan Gorman","STL",-2.091807037591934,"Nolan Gorman",22263,669357
"Victor Caratini","HOU",-2.165611082687974,"Victor Caratini",14968,605170
"Tyler Freeman","COL",-2.211641686037183,"Tyler Freeman",22532,671289
"J.P. Crawford","SEA",-2.242750810459256,"J.P. Crawford",15491,641487
"Ryan Jeffers","MIN",-2.281381545588374,"Ryan Jeffers",24618,680777
"Mike Tauchman","CHW",-2.3845288194715977,"Mike Tauchman",15274,643565
"Hunter Goodman","COL",-2.384997794404626,"Hunter Goodman",29715,696100
"Andrew Vaughn","- - -",-2.394181525334716,"Andrew Vaughn",26197,683734
"Alexander Canario","PIT",-2.42156901396811,"Alexander Canario",22842,672744
"Willson Contreras","STL",-2.4771695658564568,"Willson Contreras",11609,575929
"Logan O'Hoppe","LAA",-2.5407353192567825,"Logan O'Hoppe",24729,681351
"Paul Goldschmidt","NYY",-2.5714730340987444,"Paul Goldschmidt",9218,502671
"Miguel Andujar","- - -",-2.5846556071192026,"Miguel Andujar",15878,609280
"Patrick Bailey","SFG",-2.585211483761668,"Patrick Bailey",27478,672275
"Heliot Ramos","SFG",-2.6018749997019768,"Heliot Ramos",22515,671218
"Abraham Toro","BOS",-2.6129133012145758,"Abraham Toro",19844,647351
"Jackson Holliday","BAL",-2.617713462561369,"Jackson Holliday",31781,702616
"Vladimir Guerrero Jr.","TOR",-2.620188679546118,"Vladimir Guerrero Jr.",19611,665489
"Jonathan India","KCR",-2.6210836321115494,"Jonathan India",21523,663697
"Keibert Ruiz","WSN",-2.6211547926068306,"Keibert Ruiz",19610,660688
"Pedro Pagés","STL",-2.6935633458197117,"Pedro Pages",25782,686780
"Cal Raleigh","SEA",-2.7738464921712875,"Cal Raleigh",21534,663728
"Marcell Ozuna","ATL",-2.7793752402067184,"Marcell Ozuna",10324,542303
"Alec Bohm","PHI",-2.816672893241048,"Alec Bohm",21618,664761
"Ty France","- - -",-2.9035565182566643,"Ty France",17982,664034
"Will Smith","LAD",-2.914635566994548,"Will Smith",19197,669257
"Brooks Lee","MIN",-2.948017690330744,"Brooks Lee",31595,686797
"Carlos Correa","- - -",-2.9854199439287186,"Carlos Correa",14162,621043
"Trent Grisham","NYY",-3.010545063763857,"Trent Grisham",18564,663757
"Jose Trevino","CIN",-3.029661636799574,"Jose Trevino",16725,624431
"Isaac Paredes","HOU",-3.0464493818581104,"Isaac Paredes",20036,670623
"Jonah Heim","TEX",-3.2191314920783043,"Jonah Heim",16930,641680
"Carson Kelly","CHC",-3.222465565428138,"Carson Kelly",13620,608348
"Bo Bichette","TOR",-3.278809415176511,"Bo Bichette",19612,666182
"William Contreras","MIL",-3.323722867295146,"William Contreras",20503,661388
"Ian Happ","CHC",-3.3278440348803997,"Ian Happ",17919,664023
"Michael Busch","CHC",-3.3596109431236982,"Michael Busch",26319,683737
"Gleyber Torres","DET",-3.363175207749009,"Gleyber Torres",16997,650402
"Ketel Marte","ARI",-3.409630576148629,"Ketel Marte",13613,606466
"Eugenio Suárez","- - -",-3.4485904332250357,"Eugenio Suarez",12552,553993
"Elias Díaz","SDP",-3.480105483904481,"Elias Diaz",11680,553869
"Wilmer Flores","SFG",-3.520766504108906,"Wilmer Flores",5827,527038
"Edgar Quero","CHW",-3.6612260937690735,"Edgar Quero",28022,700337
"Aaron Judge","NYY",-4.138798972591758,"Aaron Judge",15640,592450
"Nathaniel Lowe","- - -",-4.190841916017234,"Nathaniel Lowe",19566,663993
"Tommy Pham","PIT",-4.200263878330588,"Tommy Pham",2967,502054
"Andrew McCutchen","PIT",-4.254885138943791,"Andrew McCutchen",9847,457705
"Vinnie Pasquantino","KCR",-4.6369874980300665,"Vinnie Pasquantino",27676,686469
"Matt Olson","ATL",-4.778764309361577,"Matt Olson",14344,621566
"Salvador Perez","KCR",-4.779347585514188,"Salvador Perez",7304,521692
"Pete Alonso","NYM",-5.358582405373454,"Pete Alonso",19251,624413
"Rafael Devers","- - -",-5.784384010359645,"Rafael Devers",17350,646240
"Alejandro Kirk","TOR",-5.866493886336684,"Alejandro Kirk",22581,672386
"Josh Bell","WSN",-6.048432474955916,"Josh Bell",13145,605137
"Jonathan Aranda","TBR",-6.358173804357648,"Jonathan Aranda",21837,666018
